ID,BAG,CNTXT,AreaFunction,level,pXRFno,X_Coord,Y_Coord,material,Ag,Al,As,Au,Ca,Cr,Cu,Fe,K,Mg,Mn,Ni,P,Pb,Sr,Ti,V,Zn,synthetic
5791,25_316,Pla2,foundary,1.0,PAP17OCT2021_SUR_-662,667091.6474,9238800.736,soil,12643.0,2220.58982649887,7.0,,4603.732708552832,89.7085955135739,70.0,2121.0,4073.0,5283.714256551517,265.83435034977265,4255.0,2564.916278096763,20.0,69.0,933.4379409556082,41.5692704821933,42.0,True
5782,25_422,none,foundary,1.0,PAP17OCT2021_SUR_-408,667074.2081,9238878.865,soil,53037.68871963209,8423.888847400363,17826.91005137348,,4714.570333125834,1061.34526036073,413546.0,14664.739716168253,4480.858507766403,27097.436531563257,181.83605942641225,43.0,3636.830336527433,12.0,46.45987539739417,968.7083719991176,264.0,53.08487718350543,True
5540,25_333,none,residential,1.0,PAP17OCT2021_SUR_-412,667094.8358,9238698.278,soil,2602.500809445476,4239.000317979697,10.0,,134633.08761509106,506.7940339730586,30.0,16828.0,6505.2131052384875,5035.897855879497,306.0,3986.492815649568,3166.155918341802,12.0,153.0,742.0,52.339155763354526,39.0,True
5544,25_292,none,unknown,1.0,PAP17OCT2021_SUR_-436,666945.0553,9238699.885,soil,11021.0,14640.0,15.75177997084755,,16248.758646638085,1500.9379293823317,22.0,881052.2439792288,44770.81207996572,12536.0,451.4722038162263,7168.317568570306,2376.0,9.0,79.59800910389777,2695.6004753446773,3581.024312893784,42.0,True
5752,25_308,Plz1,foundary,1.0,PAP17OCT2021_SUR_-649,667096.7956,9238698.308,soil,16326.86010945394,9611.0,7.0,,11334.642547376387,1448.1326827459143,50.0,27549.0,4946.176465217272,14617.622447071522,314.7489058456537,4566.973720866833,638.1300598939214,16.0,135.11132239574943,1824.0,72.72073166889055,36.0,True
5703,25_324,Rm1,residential,1.0,PAP17OCT2021_SUR_-314,666943.503,9238767.23,soil,21294.410223655625,17294.0,13.0,,5155.228259216379,999.7318496184222,93747.0,19947.0,6873.504331506081,23865.24095631238,22025.408072644197,99.36891683735467,51451.10227432201,12.0,119.0,99907.02509595794,4293.476716695031,26959.848652354976,True
5762,25_690,none,unknown,1.0,PAP17OCT2021_SUR_-361,666945.7982,9238801.711,soil,12.0,6643.549334597734,5.0,,14619.0,1602.742915508991,34.0,18232.49586206513,6968.0,11219.750598217546,287.6543343355811,8086.476646407603,209.3534490411904,17.01046865905984,168.0,2487.7406584975806,56.396083845718486,36.06127696918577,True
5722,25_414,none,unknown,2.0,PAP17OCT2021_SUR_-352,667098.1833,9238789.629,soil,45433.76775991602,11098.0,13.0,,4939.353335899796,1670.2869076752597,24.0,13342.63152266355,3386.0561062530824,5385.498594787943,179.87628975623642,119.099618332473,327.0,13.0,67.0,920.3961278407737,40.86724447502384,28.0,True
6193,25_421,Ped2,unknown,1.0,PAP17OCT2021_SUR_-363,666943.7269,9238877.911,soil,14.0,5621.852895359182,5.0,,3180.778506627109,895.9426469977413,22.0,17714.0,6262.506945177285,5386.416623079089,272.0,7336.545058409885,210.3443118452833,12.0,32.65273875026199,1681.0,41.0,23.532872406968004,True
5815,25_647,none,residential,1.0,PAP17OCT2021_SUR_-313,667084.4276,9238700.024,soil,248.0162552702354,3334.8056323818532,8.0,,5499.706713804319,920.7991039719167,36.0,8983.53360587356,2773.9260798118703,12537.451797917654,119.0,3453.9873726048327,238.04583374895614,15.0,111.0,1179.7722690213238,44.17554922081832,36.0,True
6213,25_427,none,pottery_production,1.0,PAP17OCT2021_SUR_-417,667094.1807,9238875.432,soil,19922.217363900487,12402.546475340792,6.0,,6981.0,93.07110486803181,1775.0,19301.0,6098.827389799639,9496.554028883891,15327.4225026714,70.0,25216.311292916304,8.0,100.0,1954.9340508348187,71.0,198.37374890002366,True
5835,25_399,none,unknown,1.0,PAP17OCT2021_SUR_-447,667065.5579,9238702.268,soil,4159.0,11130.295334750963,7.0,,8116.0,1149.8946819753446,30.0,21234.0,5213.4753293212825,12550.706727563946,474.0,4765.796181873335,2221.5216447453777,15.0,75.99482413540397,2287.4730505561015,70.26958958428699,52.39567536447058,True
5525,25_406,Ped2,foundary,1.0,PAP17OCT2021_SUR_-653,667072.326,9238701.739,soil,7319.65414381295,1056.9564416661508,1796.0,,14619.0,489.40718022034025,40.0,3342.0,6564.456368097952,5082.931231516608,102.40737372595086,100.0,1274.0157295818321,12.726686958582896,100.0,370.0,45.0,32.0,True
6202,25_449,none,foundary,1.0,PAP17OCT2021_SUR_-444,667096.137,9238876.424,soil,463.61580293312073,29447.35697478299,3599.1528935327833,,114677.79309123509,1441.2323743358852,804321.0,19324.77559357265,10311.819786322727,12536.0,23281.27132161001,4540.5173261497785,59580.81366388549,21.0,167.7218818490847,2075.0,4416.404730847289,27267.211247064242,True
6198,25_295,Rm1,residential,1.0,PAP17OCT2021_SUR_-425,667096.7516,9238700.867,soil,86677.92871727477,1472.0,5.0,,2174.9483859330007,42.0,26.0,1027.442388544984,547.2580217581166,5375.0,46.0,54.740436215751345,3341.511124680165,8.0,88.0,264.5658336819106,37.77116058638775,21.0,True
5690,25_364,none,residential,1.0,PAP17OCT2021_SUR_-353,667091.1449,9238882.26,soil,16923.0,5234.307214723211,10.0,,5933.0,1149.1820658435088,25.0,4007.0,7802.0,5375.0,169.48956906601097,7683.102542245415,642.9521993270157,19.820967484596693,67.0,1443.8726081679654,46.70606028393925,32.0,True
6201,T014,none,residential,1.0,PAP17OCT2021_SUR_-402,667042.2295,9238701.341,soil,10.0,58273.0,12723.790750425938,,115706.7694779219,1982.161266288244,831646.0,23069.0,58196.79639813804,24787.73964440975,22716.40994185894,8566.489956502972,1075.9476107752298,33091.097961716856,211.17020628425212,98349.50944637254,4909.744881216386,204732.0,True
6212,25_432,Rm1,foundary,1.0,PAP17OCT2021_SUR_-293,666945.2948,9238802.895,soil,29250.0,7443.0,10.0,,5929.067138045736,341.27283469136194,38.0,5527.0,6544.006263631385,15278.0,250.41042467289262,7121.532297330576,7871.0,21.0,82.0,1601.0,66.52756568591573,52.78694580261393,True
4662,25_398,TAL3,foundary,1.0,PAP17OCT2021_SUR_-444,667092.2595,9238766.733,soil,26194.522050177417,9611.0,9.0,,4676.273032753991,1640.59792092682,29.0,19947.0,5206.0,13244.5011426462,279.0,104.0,218.44804187029573,6.2839930429343,67.0,2715.0,59.0,30.0,True
5570,25_355,none,burial,1.0,PAP17OCT2021_SUR_-314,666947.5419,9238787.961,soil,45722.0,9611.0,9.0,,2369.0,962.663694159143,37.0,3398.0242246446614,485.0,12823.608039769068,189.72832605913862,1930.3300074233657,1774.0,28.0,37.0,537.7198822616537,44.0,35.11270245340799,True
5547,25_440,Ped2,unknown,1.0,PAP17OCT2021_SUR_-329,666945.7982,9238668.822,soil,29250.0,16989.0,5.0,,14614.106244516308,890.2189733897932,26.0,25696.276067869898,7509.966308404559,5375.0,20144.83573126753,7064.427139449974,64162.0,12.0,196.0,1959.0,71.0,54.0,True
5537,25_313,Pla2,burial,1.0,PAP17OCT2021_SUR_-468,667091.172,9238698.869,soil,10752.062971301695,15525.0,14.0,,8400.37121892785,1642.7533735845707,55.0,10018.368292011244,4443.847506186432,12702.599525850366,335.8974727751937,7812.170129321434,1431.8991815316867,733.7087160845422,41.0,1681.0,63.0,54.0,True
5802,25_452,TAL3,residential,2.0,PAP17OCT2021_SUR_-658,666944.0944,9238805.134,soil,53157.0,15431.0,15.0,,19116.03475566015,1308.4351914863405,50.0,18173.126892359585,9342.0,13195.491774204178,322.8410376505384,101.3663380648243,6273.0,8.0,880.1571563401799,2157.3695863334306,951.1266584906973,73.27010206033938,True
6212,25_439,Ped2,unknown,1.0,PAP17OCT2021_SUR_-296,667095.0291,9238803.796,soil,12574.774302225125,7181.156660771695,7.0,,7292.546133677189,737.4229012187908,34.0,14656.507709934698,3953.0775827752873,13352.97599780073,87.70204522383102,7804.684524139912,1431.175609043273,151.47421199090803,43.079995874515134,742.0,55.0,29.0,True
5797,25_350,TAL3,residential,1.0,PAP17OCT2021_SUR_-447,667096.7516,9238700.496,soil,6365.820056991563,17542.786895595233,19.0,,59777.18251672922,1600.4517320726702,32.0,14907.800092333278,7002.491987712078,9626.991204336635,429.43989493635354,7510.915280365946,4439.421474407399,22.12921866695703,122.0,1705.6164937916456,71.0,1524.9138785128887,True
5514,25_329,none,pottery_production,1.0,T019,666945.081,9238670.747,soil,11803.1888157777,4195.726374154842,14.0,,9864.0,422.4721159716571,404.0,15053.0,4499.60109803607,5799.159830050824,273.0,96.81050596966188,2600.0,15.0,100.0,877.4402787543099,56.0,42.676452824299986,True
5706,25_311,none,residential,2.0,PAP17OCT2021_SUR_-407,667091.6971,9238800.245,soil,29250.0,20255.353455501696,15886.59364686449,,5400.3514199077,1059.8446049171523,811790.0,2287.8255252927147,4202.574819243869,51920.58506707427,282.0,69.15487094653841,64162.0,161.90032336721475,69.0,1111.6735043699277,4401.600632775166,100946.52121283297,True
6199,25_352,none,pottery_production,1.0,PAP17OCT2021_SUR_-365,667095.6208,9238796.954,soil,45515.99748301293,61715.0,5380.0,,11188.0,1918.6558726723385,34.0,25135.91405748681,6519.0,42472.07824569865,344.59070912878417,100.0,1309.208371933686,12.0,136.38593017921193,2129.5177281641522,4146.184058267295,65.0,True
5753,25_444,Pla2,residential,1.0,PAP17OCT2021_SUR_-318,666945.8535,9238668.393,soil,45027.30910211067,5926.0,11743.0,,7654.580814870396,1303.690560026462,1966.0,2419.189966293228,4276.715712414153,22685.462145814072,133.32885852319748,65.16258437984689,1862.542093427511,15.0,115.0,1446.5608029682917,71.14041777754917,73.4401711513822,True
5792,25_438,Pla2,burial,1.0,PAP17OCT2021_SUR_-363,666944.3325,9238673.523,soil,7727.759548574606,18076.0,10.0,,14832.106452968435,1810.545143623882,36.0,40082.0,10147.785772396615,12575.93559037605,3295.223996010619,8220.21678048742,5182.768214308117,429.8306617222247,141.13694697788074,2520.0,3705.8666510285834,181.77683510199316,True
6229,25_321,none,foundary,1.0,PAP17OCT2021_SUR_-452,667091.1449,9238876.687,soil,61167.0,8972.124395988876,5.0,,7420.0,42.0,27.0,10708.0,5563.213156141082,5375.0,274.0,96.77994682023429,64162.0,8.0,103.45015314088678,1050.4587644360045,53.0,36.0,True
6222,25_312,Rm1,foundary,2.0,PAP17OCT2021_SUR_-418,667093.7979,9238776.141,soil,45362.0,12492.877051886408,11.944844918988494,,5396.022361007952,1284.2280414655486,1375.0,3342.0,4475.262837133055,12554.372285540396,292.0,214.99966130928746,2620.660171237055,19.2075208634284,129.0,1411.815511103854,55.51319624991059,174.6317658993277,True
5708,25_427,Ped2,foundary,1.0,PAP17OCT2021_SUR_-469,666945.0537,9238770.487,soil,100056.0,9247.956000949727,19.0,,3633.0,94.03387673408349,58.0,300.57289068877145,1269.9365602276075,5046.609395076989,102.0,45.77467907170458,46422.04676193971,12.0,39.0,123.25455433299634,40.0,32.0,True
5717,25_425,Pla2,pottery_production,1.0,PAP17OCT2021_SUR_-679,667103.3695,9238885.034,soil,60.40371586360787,5565.0,6061.943166827097,,6613.0,1364.5195288262419,256319.0,3134.3780917415693,6065.833106588229,12536.129958604293,290.05505237974467,3418.6370578408864,1045.812996506813,131.45901714995864,72.00359030170064,1283.5401246058304,62.62223660880712,1121.6307052595703,True
5752,25_315,Ped2,residential,1.0,PAP17OCT2021_SUR_-474,667066.8447,9238796.893,soil,22122.0,17543.169715326498,7513.11289003027,,11137.0,1912.7756773089698,273439.0,6958.983304423953,868.241425245297,23868.643347799527,283.53503975135135,3386.2549668259103,513.0,779.4773183918269,114.0,1413.5741771844414,70.06531921978707,1206.0,True
5831,25_652,TAL3,unknown,2.0,PAP17OCT2021_SUR_-671,666948.9401,9238876.068,soil,100056.0,15525.0,5380.0,,10222.781883830225,842.2219894018913,139460.0,2583.506658406399,1087.432635035757,9589.119022341465,243.60371869891478,43.0,55813.781810206005,9.637860883911099,80.44562625251572,308.0,61.37437475127712,47.0,True
4652,25_329,Ped2,unknown,1.0,PAP17OCT2021_SUR_-449,666943.8781,9238673.778,soil,16027.0,2982.859836025037,19.0,,3811.595903667426,103.42944867864044,34.0,1275.0,4955.0,12537.149240736562,102.40429427176868,887.3391813885413,1774.0,16.0,26.36918818601516,1126.4915042518694,52.0,39.84650466261826,True
5778,25_657,Pla2,foundary,1.0,PAP17OCT2021_SUR_-670,667091.7873,9238678.97,soil,25850.0,3359.2073074499826,865.77396420047,,5138.0,1290.5106349244304,1752.0,575.0,2993.2723611691003,5376.190802730323,143.57425708181773,3412.1038138676563,921.4675285210917,27.0,95.0,866.2900225686755,41.0,49.0,True
5716,25_693,Rm1,residential,1.0,PAP17OCT2021_SUR_-473,667098.9017,9238869.573,soil,28597.85003969243,8112.660274727413,4529.98321811377,,7630.1297881027085,604.714478939804,62945.0,1332.7190979458271,2665.067776562105,12547.397354932462,261.0,98.52554179843509,16880.36983050814,26.0,61.0,538.0,62.0,318.88301835504416,True
5806,25_684,Rm1,foundary,1.0,PAP17OCT2021_SUR_-313,667093.7395,9238700.687,soil,9.0,7086.703547043954,12554.592996940684,,15103.0,1062.1572617213617,818703.0,5256.041485707722,5566.0,23840.006896309835,436.8778535023105,4255.0,6273.0,30289.413497531077,129.0,1473.1974525299156,4083.9301301085648,204754.0,True
5515,25_406,Ped2,burial,1.0,PAP17OCT2021_SUR_-441,666946.8167,9238773.024,soil,22308.146378598212,8129.101944360633,9.0,,14242.0,890.6062807465216,55.0,19303.757152908438,6528.757221938135,5380.488028096533,292.0,7140.6433723544515,5080.45617614972,20.0,107.0,1227.9107476142067,63.0,34.0,True
5630,25_404,Rm1,residential,1.0,PAP17OCT2021_SUR_-667,667095.5722,9238700.057,soil,2519.7532156518914,7443.0,2476.0,,8017.0,1318.610117126294,276499.0,15826.391957570246,6351.601863262894,13835.17747364681,401.0,4472.0,3058.843175661153,27.0,91.0,2120.7497500671957,111.21766862672307,2018.0,True
5509,25_472,Ped2,foundary,1.0,PAP17OCT2021_SUR_-435,667097.3831,9238679.111,soil,11.343295358576313,6348.942016093941,10.0,,11231.009712761766,891.1240514101135,164.0,28097.599438345278,66619.78803627225,5382.016433725489,597.0,7665.164479667549,2974.9568545264283,18.82524719093645,89.1975098502673,2407.0,133.0,50.0,True
5807,25_367,Rm1,burial,2.0,PAP17OCT2021_SUR_-403,667094.9005,9238700.961,soil,294.65223769241493,16925.0,5163.706684948969,,22063.904946497205,1236.8205863337264,804321.0,19998.0,6653.158040083212,15981.226213098023,757.6780272376488,3408.717530776771,7435.868222386665,22.0,61.0,1725.0,4426.905124133136,2756.091720921698,True
5630,25_299,Pla2,unknown,1.0,PAP17OCT2021_SUR_-301,667097.1845,9238669.015,soil,52947.0,10565.053723135405,3748.5097579496105,,8029.0,1015.8679333850716,77297.0,3487.0,5494.022222716337,5381.208710739647,273.0,48.56055443432345,2681.847208138424,9.0,111.0,836.5927867838499,55.0,50.0,True
5793,25_460,TAL3,pottery_production,1.0,PAP17OCT2021_SUR_-464,667096.1856,9238872.257,soil,13.0,1185.465092181088,2456.0,,9604.363937616614,1056.1753187676004,40.0,2592.9656395352335,6233.495663567916,5379.063164853853,274.0,102.6194845405343,327.0,9.0,69.0,1945.0902649349262,54.0,47.0,True
5810,25_691,Sican,pottery_production,1.0,PAP17OCT2021_SUR_-415,667096.4731,9238796.954,soil,53556.0,8070.454950924024,14558.172915524947,,5025.0,1706.6745715973138,783129.0,15558.0,3761.6842338292963,12593.249995925933,169.4935772598003,43.0,424.15745191041333,12.0,80.0,1114.7520654914188,63.0,36.0,True
5750,25_424,Rm1,residential,1.0,PAP17OCT2021_SUR_-413,667097.1054,9238767.23,soil,9.0,10536.199918854649,13.0,,13950.725517576402,1890.1310113344166,38.0,80450.07134491752,10364.706130247756,23052.694062146194,468.5197788621737,8311.356221508393,325.3352642070361,23.0,110.30532132950367,102860.1771717927,4087.7820413296886,65.0,True
5577,25_447,Rm1,residential,1.0,PAP17OCT2021_SUR_-658,667103.3695,9238702.583,soil,405.89526900322926,12409.0,15838.0,,11713.238069464178,1899.126126571675,120361.0,19938.0,6874.0,43971.581972546046,366.0,3440.2274929208484,958.6358814693172,28.0,119.51255529189535,2263.741675020614,4450.301760842608,3268.03632232927,True
5780,25_403,none,residential,1.0,T007,667094.201,9238798.962,soil,13.0,15032.649681746665,5.0,,9337.758568209341,1640.7132214513756,95.0,20511.0,7570.391153980663,13679.349490967792,593.69443810882,7899.047721324331,513.0,20.0,147.0,93652.93225201621,78.0,503.50847579450215,True
5805,25_431,Ped2,foundary,1.0,PAP17OCT2021_SUR_-298,666947.5239,9238777.962,soil,90.27261436250993,9668.748348846302,19.0,,5251.0,1413.1253070426374,43.0,17729.52163027047,7008.278176043419,22470.619777747565,373.0,7464.670323702807,1408.5027896525476,30.0,61.0,2288.0,103.16274773428702,570.843199084441,True
6186,25_361,none,unknown,1.0,PAP17OCT2021_SUR_-365,667096.703,9238803.367,soil,10983.321303598568,6021.221744651237,4636.454019762772,,11759.830914749144,919.0347553491993,54.0,10698.547461039221,5379.242381565531,15501.601064973844,208.81714273267664,100.0,2230.826077171068,17.0,99.0,1220.971300829114,74.87272057766721,57.0,True
5750,25_326,TAL3,foundary,1.0,PAP17OCT2021_SUR_-316,666946.9105,9238885.034,soil,273.6263314372855,13614.291323484174,818.1151765820975,,34557.6661560413,1689.9733875966028,71.0,21547.561629352513,8570.673232754307,23933.225058825905,335.99095445937394,7876.729697479268,1403.6407852257557,42.134944841899596,120.0,2298.0,4202.843859673198,72.07181150880393,True
5813,25_347,Ped2,residential,1.0,PAP17OCT2021_SUR_-420,666947.5755,9238799.083,soil,26764.016706713224,6321.0,2456.0,,12081.624315034844,578.985593975367,40.0,4161.0,8567.0,6552.23186875087,191.83909057126522,4255.0,6273.0,15.0,102.0,1115.7728122000965,63.0,44.0,True
5514,25_297,none,unknown,2.0,PAP17OCT2021_SUR_-469,666945.7982,9238867.974,soil,7.396512629036943,56053.73279229227,5.0,,264491.62616387167,1839.9059886497093,39.0,1192823.4668055484,92044.32727680769,15278.0,32094.0,8930.688833138274,1774.0,16.0,304.05550005130135,113546.13517029177,5301.08402117582,1717.0,True
5710,25_299,none,foundary,1.0,PAP17OCT2021_SUR_-408,667088.8589,9238800.019,soil,1212.7999114696422,12995.406293844906,4144.310783420246,,198472.5246772179,1789.4251544859505,75927.0,25624.0,10014.127651539451,22478.891899595328,379.0,5779.219056540154,2211.717727258826,17.0,325.53552243457534,2486.85143884916,4604.657684038367,1119.0,True
5781,25_693,Ped2,residential,1.0,PAP17OCT2021_SUR_-761,666945.7229,9238699.383,soil,46879.3294847676,10349.91688365075,10.0,,2369.0,628.1108851463474,1847.0,14690.500041023695,1253.0,9407.327727036736,243.61233563380756,50.177861277786235,517.612036403381,6.12407281242221,26.37864685304674,1132.282066262041,45.9242738993427,28.0,True
5556,25_411,Rm1,residential,1.0,PAP17OCT2021_SUR_-310,667098.0158,9238805.124,soil,14.0,12315.0,3844.560260585152,,97367.74458917284,1632.4515922253736,1367.0,27549.0,7886.243323499111,19955.861678163077,375.59118867628956,4518.91861636045,1499.0571609040778,18.0,123.59521978658972,1838.8523961861365,4267.705292107269,76.2611071958197,True
5622,25_426,none,residential,1.0,PAP17OCT2021_SUR_-465,666947.5239,9238699.673,soil,22122.0,17551.321127611984,10.0,,5198.0,1434.3465261101426,30.0,20157.85970961433,6684.6214141435175,14273.716602526652,371.29428150555566,6818.0548993165075,1961.9109741028228,16.0,54.0,1959.0,71.0,47.0,True
5795,25_308,none,residential,1.0,PAP17OCT2021_SUR_-690,667091.7873,9238676.907,soil,9.0,12369.40475183682,4462.06654366557,,113515.0,1681.963686531986,228156.0,25776.973173218415,58202.62642373881,49412.453330366596,653.0,7814.737410736441,3421.8572355198353,1395.9310498764892,717.2126225668421,18787.56480022735,5132.339430197529,204731.35834133966,True
